B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Great product,tensor(5.),"Reviewed in the United States on May 11, 2024",tensor(True),Works as described. It doesn’t taste bad but you can put it in water if needed. I like the consistency of their products. It does help me to sleep but don’t take it till you are ready! Great company.,https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.043,0.651,0.306,0.9407,positive,positive
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Works great for sleep and mild anxiety,tensor(5.),"Reviewed in the United States on January 14, 2015",tensor(True),"I researched California Poppy in regard to anxiety and trouble sleeping. I was prescribed a mild dose of Xanax to help because I have reoccurring stress dreams all night long that prevent me from getting good sleep. I wasn't comfortable with that so I started checking around and found this. I have been using it for only 1 week but I really notice a difference. I haven't taken the anti anxiety med or melatonin (another failed attempt) and I feel pretty good. I track my sleep with a Jawbone device and this has added at least 2 additional hours of solid sleep to my night. The dreams are lucid but not too crazy and it's a nice break from the usual 'I'm behind on this and it needs to be done now!' dreams. I don't wake up groggy and I can use it throughout the day for general anxiety and It doesn't  do anything but take the edge off. I don't even notice that part, I just realize at the end of the day the job seamed easier. I gave some to my husband to try and he had a crazy dream that left him rattled, so it's probably not for everyone but for me it works.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.077,0.762,0.161,0.9659,positive,neutral
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,"Terrible taste, great sleep, pick and choose!",tensor(3.),"Reviewed in the United States on December 5, 2023",tensor(True),I prefer tinctures made with alcohol as they absorb faster than oil based. But this recipe burns so bad my eyes instantly water and I end up swallowing too quickly to absorb sublingual. I will try to add to tea as it works for sleep. But I don't want to burn my mouth so if it doesn't work drinking then I will have to find something else.,https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.104,0.896,0.0,-0.821,negative,negative
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Effective,tensor(4.),"Reviewed in the United States on April 28, 2017",tensor(True),"I have used this as sleep enhancing remedy for several months and find it quite effective. I tried Californai Poppy capsules and they do not do the job. I take one dropper full  of this extract in a cup of chamomile tea about an hour before sleep. Straight chamomile does nothing. The poppy  seems to help me wake up on time and be more alert, not over sleep, so it may be helping the quality of  sleep. I dislike the high alcohol level and the taste is truly vile, that is the reason for four stars. Herb Pharm has proved to be a reliable company of quality extracts but they don't make California Poppy in a glycerin, non alcohol form. I still recommend this and suggest putting it in an herb tea to avoid the taste.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.049,0.856,0.095,0.5984,positive,negative
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Helpful for sleep,tensor(5.),"Reviewed in the United States on June 12, 2023",tensor(True),"I’ve been using various Herb Phrm products for years. Used to buy at Whole Foods but was more expensive. Now that I’m in menopause, hot flashes really interrupt my nights! I’ve found that using a dropper of this at bedtime helps me sleep a bit better. It’s not a cure all and I still don’t get a full night of rest. I’ll wake up in a few hours but then use a dropper of the Herb Pharm Valerian to help me back to sleep. Middle age women have to do what we can!",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.034,0.856,0.11,0.8336,positive,neutral
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Good stuff... only one drop please and thank you,tensor(5.),"Reviewed in the United States on January 26, 2024",tensor(True),"Really good stuff. I have only had one drop and felt lightly good. The bottle calls for a dropper full but not for me anyway altogether, but still enjoyable.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.045,0.726,0.229,0.7466,positive,positive
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Main Ingredient Wood Alcohol??,tensor(1.),"Reviewed in the United States on November 22, 2016",tensor(True),"I have a very high tolerance for benzodiazepines from years of being prescribed for insomnia, so I researched my problem and landed on studies of  Eschscholzia californica.  As others have stated in the reviews here - every person is unique, and no two people will experience the same effects.  With this in mind I read all the reviews and saw that people either had a good result or very little result and thought I'd try it for my severe chronic insomnia and see if it helped me.  After laying awake for 4 hours I took it (exactly as the label instructs) at 2:45am.  When I was still awake an hour later and got up to use the bathroom I was very startled to find I suddenly had severe double vision and a really unpleasant sensation in the front of my head.  After returning to bed I essentially blacked out for about 45 minutes and then snapped wide awake (where I stayed the rest of the night).  Fortunately for me the double vision passed in about 3 more hours.  I spent the next day with a headache and the realization that supplements like this are completely unregulated and I had NO IDEA what I had actually consumed when I took this product. The ingredients indicated on the label are ""Alcohol 62%"" and distilled water.  Perhaps it's wood alcohol? That might explain the bad visual disturbance and unpleasant headache.  I'm thankful my vision returned to normal the next day, as I could've experienced permanent damage from consuming a liquid made and sold by an unknown entity in an industry that has zero oversight.  Final word on this stuff: take at your own risk.  If the severe visual disturbance I experienced from it hadn't passed... I hate to imagine.  And 45 minutes of sleep for the night wasn't my goal. I threw the bottle in the trash the next day.  THINK TWICE ABOUT WHAT YOU MIGHT BE CONSUMING BEFORE TAKING THIS PRODUCT.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.104,0.839,0.056,-0.9481,negative,neutral
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Workes Very Well,tensor(5.),"Reviewed in the United States on December 8, 2018",tensor(True),"I had been using CBD oil for sleep and mild pain control. I found it worked on and off. I switched over to the California Poppy after doing some reading - I had fantastic results right away. It is a bit strong on it's own as far as flavor. I was waiting for about 45 mins with the CBD oil to feel the calming - the CA Poppy was within 10 mins. I found that my sleep was much deeper as well with the CA poppy. I have not used it for pain as of yet - just sleep. My Son was using Melatonin and I asked him to try this. He also said his sleep was deeper with CA Poppy and he did not feel groggy the next day. Also his anxiety has calmed down as well. I would recommend this for anyone  looking for better sleep and something to give a relaxing state, not for pain relief.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.059,0.79,0.151,0.9418,positive,positive
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,Left me very groggy in AM,tensor(3.),"Reviewed in the United States on August 30, 2023",tensor(True),"I really hoped this would help me sleep, and it did work. But I felt very groggy in the morning, and had a difficult time waking up. I will hold it for when I have nothing going on the next day, so I can take my time and let the groggy feeling fade off.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.055,0.85,0.094,0.0763,positive,neutral
B0014AY6PA,Amazon's Choice: Overall Pick,Herb Pharm Certified Organic California Poppy Liquid Extract for Calming Nervous System Support - 1 Ounce,"Get calming support for the nervous system with California Poppy liquid extract from Herb Pharm. We prepare our California Poppy Extract from fresh (undried) whole Eschscholzia californica plants (root, leaf & flower) which are Certified Organically Grown on our own farm. The plants are hand-harvested while in full flower and promptly extracted while still fresh and succulent. Caution: Seek expert medical advice before taking during pregnancy.","Expertly extracted to provide calming support to the nervous system | Prepared from certified organic, fresh whole Eschschoizia californica plants grown on our own southern Oregon farms | Gluten-free and non-GMO | Gentle enough to use with children | Herb potency assured through High Performance Thin Layer Chromatography (HPTLC) analysis",4.1 out of 5 stars,447 global ratings,"""California here I come right back wher I started from""",tensor(4.),"Reviewed in the United States on July 26, 2015",tensor(True),"I picked this product because the  California Poppy is my favorite flower and I never knew that I could ingest them.  I grew up with them growing prolifically in our back yard in northern California.  If I knew then what I know now, I would have a  a real great buildup in my system and may have never needed tranquilizers. I take two droppers half full in a glass of liquid before I go to bed and  I can say that i am no longer taking ZQuil., at least..  This seems to be a much more effectual sleep aid.  I cannot say, like the other reviewers, that I wanted a mystical experience or to get ""high' on this product.  I am already a ""heavy dreamer"". I just want to stop taking chemicals to get me to sleep which is VERY DIFFICULT.  I am going to continue to buy this product.",https://m.media-amazon.com/images/I/41+Foxie2+L._AC_.jpg | https://m.media-amazon.com/images/I/61XpLXIi24L._AC_.jpg | https://m.media-amazon.com/images/I/51KD-oBo6jS._AC_.jpg | https://m.media-amazon.com/images/I/41NPeBahFnS._AC_.jpg | https://m.media-amazon.com/images/I/61jU6e3a-8S._AC_.jpg | https://m.media-amazon.com/images/I/41HLpfDdNeL._AC_.jpg | https://m.media-amazon.com/images/I/4153WRGqymS._AC_.jpg | https://m.media-amazon.com/images/I/51Sxq6JBEDS._AC_.jpg | https://m.media-amazon.com/images/I/31rkjoWyc6L._AC_.jpg,0.066,0.864,0.07,-0.0959,negative,positive
